crd,firm_name,website,status,logo_source,error
166853,PINNACLE WEALTH PARTNERS,https://pinnaclewealth.com/,success,https://www.pinnaclewealth.com/wp-content/uploads/2020/11/Pinnacle-Wealth-Logo-copy.png,
166864,"INDELIBLE WEALTH GROUP, LLC",https://indeliblewealth.com/,success,https://www.indeliblewealth.com/wp-content/uploads/cropped-Icon-32x32.png,
166962,BPP WEALTH SOLUTIONS,https://bppwealth.com/,no_logo_found,,
167072,"STASH WEALTH, LLC",https://stashwealth.com/,success,https://images.squarespace-cdn.com/content/v1/671bd1238df1e70dbe5a9011/58a1bdb0-b9d2-44a9-bca2-c4c1cae0821d/StashMainLogo2.png?format=1500w,
167122,AXIS WEALTH PARTNERS,https://axiswealthpartners.com/,no_logo_found,,
167149,"CEDAR WEALTH MANAGEMENT, LLC",https://www.cedarwealthmgmt.com/,success,https://www.cedarwealthmgmt.com/sites/default/files/users/neiljubaili2/favicon.ico,
167151,"CONCENTRUM WEALTH MANAGEMENT, INC.",https://concentrumwealth.com/,success,https://www.concentrumwealth.com/wp-content/uploads/2020/07/cwm-logo.gif,
167174,"BILTMORE FAMILY OFFICE, LLC",https://biltmorefamilyoffice.com/,svg_rasterized_success,https://biltmorefamilyoffice.com/static/images/BFO_wheat_icon_rgb.9ccc2b57e83f.svg,
167225,ELM PARTNERS MGMT,https://elmwealth.com/,svg_rasterized_success,https://elmwealth.com/wp-content/uploads/2023/02/logo-1.svg,
167314,"INTEGRITY WEALTH PARTNERS, LLC",https://integritywealth.com/,success,https://integritywealth.com/favicon.ico,
167518,WEALTH PRESERVATION,https://www.wpafinancial.com/,no_logo_found,,
167539,"SPRINGWATER WEALTH MANAGEMENT, LLC",https://springwaterwealth.com/,success,https://springwaterwealth.com/wp-content/uploads/2020/01/cropped-cropped-SWM-Favicon-1-32x32.png,
167594,DYNAMIC WEALTH STRAT,https://www.dynwealth.com/,success,https://static.parastorage.com/client/pfavico.ico,
167657,IMMACULATE WEALTH,https://www.immaculatewealth.com/,no_logo_found,,
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC",https://www.bakertilly.com/services/wealth-management,success,https://www.bakertilly.com/images/favicon.png,
167818,TL PRIVATE WEALTH,https://www.tlwealth.com,success,https://images.squarespace-cdn.com/content/v1/5653629ae4b0fdb17dfca388/1456297516735-32GGN4M9NF5FNRFDMRJY/favicon.ico?format=100w,
167847,"LAGUNA WEALTH ADVISORS, LLC",https://lagunawealth.com/,svg_rasterized_success,https://lagunawealth.com/img/lwa-logo.svg,
167898,LINGO INVESTMENTS LLC,https://lingoinvestments.com/,no_logo_found,,
167995,"GOLDEN STATE WEALTH MANAGEMENT, LLC",https://www.goldenstatewealth.com/,no_logo_found,,
168005,"FI3 FINANCIAL ADVISORS, LLC",https://fi3advisors.com/,success,https://images.squarespace-cdn.com/content/v1/57f5b5f620099e8d72399a57/1475720872814-Y9ADL1TOXYCFLIMASTG1/logo360.png?format=1500w,
168159,"RADIUS WEALTH MANAGEMENT, INC.",https://radiuswm.com/,no_logo_found,,
168215,VERMILLION & WHITE,https://vwwgroup.com/,success,https://vwwgroup.com/wp-content/uploads/2016/03/logo.png,
168253,PARKSTONE WEALTH MGMT,https://parkstonewealth.com/,no_logo_found,,
168267,"INDEPENDENT ADVISOR ALLIANCE, LLC",https://independentadvisoralliance.com/,success,https://independentadvisoralliance.com/wp-content/uploads/2021/08/IAA_Logo-White.png,
168270,"FOUNDATION WEALTH MANAGEMENT, LLC",https://foundationwm.com/,success,https://foundationwm.com/wp-content/uploads/2022/03/FWM-Logo-on-Dark-background-1.png,
168299,FISCAL WISDOM WEALTH MANAGEMENT LLC,https://fiscalwisdom.com/,success,https://fiscalwisdom.com/wp-content/uploads/2024/01/fiscal-wisdom-logo.png,
168452,FAIRPORT WEALTH,https://fairportwealth.com/,no_logo_found,,
168494,"HOBART PRIVATE CAPITAL, LLC",https://hobartprivatecapital.com/,download_failed,https://hobartprivatecapital.com/wp-content/uploads/2022/11/Dark-Logo.png,request_failed
168495,FLAHARTY ASSET MGMT,https://www.flahartyllc.com/,no_logo_found,,
168539,"LECONTE WEALTH MANAGEMENT, LLC",https://lecontewealth.com/,svg_rasterized_success,https://lecontewealth.com/wp-content/uploads/2025/05/logo-wht.svg,
168581,"EVERMONT WEALTH, INC.",https://evermontwealth.com/,no_logo_found,,
168652,RITHOLTZ WEALTH MGMT,https://ritholtzwealth.com/,svg_rasterized_success,https://www.ritholtzwealth.com/wp-content/uploads/2025/08/Ritholtz_Logo_H_White-cropped.svg,
168674,IBEX WEALTH ADVISORS,https://ibexwealth.com/,no_logo_found,,
168692,CURRY WEBB WEALTH MANAGEMENT LLC,https://currywebb.com/,svg_rasterized_success,https://cdn.prod.website-files.com/68e8f04bff56a14972aa8ab1/68efa2e14ed2c779bdc4d6db_logo.svg,
168771,VESTMENT FINANCIAL,https://mdfinancialadvisors.com/,success,https://images.squarespace-cdn.com/content/v1/561feb4ee4b0de0eb30d6d3c/1611694194994-1KT9XLJYU0H4PGAIIGAC/MDlogo.option2+copy.jpg?format=1500w,
168831,LAFLEUR & GODFREY LLC,https://lafleurgodfrey.com/,svg_rasterized_success,https://cdn.prod.website-files.com/66d7664d9ff2ca6e91b05b0e/66d9cc3ab2cb9d538dbcee63_lefleur-godfrey-logo.svg,
168839,CORE FINANCIAL ADVISORS,https://cfaonline.com/,success,https://cfaonline.com/files/1556/Core Logo Big 1.jpg,
168907,WEALTH TEAMS ALLIANCE INC.,https://wealthteams.com/,no_logo_found,,
168937,"BUFFALO FIRST WEALTH MANAGEMENT, LLC",https://buffalofirstllc.com/,svg_rasterized_success,https://buffalofirstllc.com/wp-content/uploads/2023/03/buffalo-first-wealth-management-logo-official.svg,
169005,RMR WEALTH BUILDERS,https://rmrwealthbuilders.com/,no_logo_found,,
169091,"MBM WEALTH CONSULTANTS, LLC",https://mbmwealth.com/,success,https://mbmwealth.com/wp-content/uploads/2023/03/Logomark-72px.png,
169248,"SCOTTSDALE WEALTH PLANNING, INC.",https://scottsdalewealthplanning.com/,success,https://scottsdalewealthplanning.com/wp-content/uploads/2020/11/AZCentralLogo.png,
169266,"WEALTH PRO ADVISORS, INC.",https://wealthproadvisors.com/,no_logo_found,,
169274,SANCHEZ WEALTH GROUP,https://www.sanchezwealth.com,no_logo_found,,
169450,"NOVA WEALTH MANAGEMENT, INC.",https://novawealthmanagement.com/,no_logo_found,,
169481,HIPPOCRATIC FINANCIAL ADVISORS LLC,https://hippocraticadvisors.com/,no_logo_found,,
169517,SCARBOROUGH ADVISORS,https://scmadvice.com/,success,https://scmadvice.com/wp-content/themes/scarborough/assets/images/logo-35th-2x.png,
169563,REFINED WEALTH MGMT,https://refinedwm.com/,success,https://refinedwm.com/wp-content/uploads/2022/12/RWMLogo.png,
169566,"WT WEALTH MANAGEMENT, LLC",https://wtwealthmanagement.com/,success,https://wtwealthmanagement.com/img/logo.png,
169570,ARBOR WEALTH ADVISORS LLC,https://arborwealth.com/,success,https://static.parastorage.com/client/pfavico.ico,
169573,"ALLIANCE WEALTH MANAGEMENT GROUP, LLC",https://alliancewealthgroup.com/,no_logo_found,,
169574,NOVA R WEALTH,https://www.novarwealth.com/,no_logo_found,,
169576,"VENTURI WEALTH MANAGEMENT, LLC",https://venturiwealth.com/,no_logo_found,,
169584,WEALTHSHIELD PARTNERS,https://wealthshield.co/,success,https://lirp.cdn-website.com/ef7538a5/dms3rep/multi/opt/wealthshield+white+PNG-883356fc-120w.png,
169611,"ARBOR TRUST WEALTH ADVISORS, LLC",https://arbortrust.com/,success,https://arbortrust.com/wp-content/uploads/favicon.ico,
169613,"FOURSTAR WEALTH ADVISORS, LLC",https://fourstarwealth.com/,success,https://fourstarwealth.com/wp-content/uploads/2019/05/Main_Multi_200.png,
169771,"BRIGHT WEALTH MANAGEMENT, LLC",https://brightwm.com/,success,https://brightwm.com/wp-content/uploads/2024/04/Bright-Wealth-Management-Logo-Gold-1024x322-1.png,
169795,JOHNSON & WHITE WEALTH MANAGEMENT LLC,https://johnsonwhite.com/,no_logo_found,,
169814,REVISOR WEALTH MANAGEMENT LLC,https://revisorwealth.com/,success,https://revisorwealth.com/wp-content/uploads/2023/01/cropped-Revisor-WM-logo_icon-32x32.png,
169820,TRANSATLANTIQUE PRIVATE WEALTH LLC,https://www.banquetransatlantique.com/fr/international/private-wealth-usa.html,no_logo_found,,
169894,BROPHY WEALTH MGMT,https://brophywealth.com/,no_logo_found,,
169908,PILOTAGE PRIVATE WEALTH,https://pilotage-group.ch/,no_logo_found,,
169956,ATLANTIS WEALTH ADVISORS LLC,https://atlantiswealthadvisors.com/,success,https://images.squarespace-cdn.com/content/v1/5f0ccdaa2687c1491850b2d9/1594677940637-FGNHDMQHTXWFX8TFHLZ3/favicon.ico?format=100w,
169963,NOBLE WEALTH MGMT,https://noblewealthmanagement.com/,no_logo_found,,
170022,ACCELERATED WEALTH,https://acceleratedwealth.com/,success,https://acceleratedwealth.com/wp-content/uploads/2021/06/awlogo.png,
170029,SUMMIT WEALTH MGMT GROUP,https://summitwealth.com/,no_logo_found,,
170052,"STRID GROUP, LLC",https://www.concentus.com/,success,https://www.concentus.com/wp-content/uploads/2019/09/favicon-32x32.png,
170086,"HOLDER WEALTH MANAGEMENT, INC.",https://holderwealth.com/,no_logo_found,,
170093,SPECTRUM PLANNING,https://spectrumplanning.com/,success,https://spectrumplanning.com/wp-content/uploads/2025/05/bechtel-logo.jpg,
170192,JAYKAY WEALTH ADV.,https://www.advisorusa.com/,no_logo_found,,
170255,HORIZON WEALTH MGMT,https://horizonfg.com/,svg_rasterized_success,https://cdn.prod.website-files.com/599610933f1ad60001cca12f/5996110bdd872300010ae086_logo.svg,
170293,"KWMG, LLC",https://kwmgllc.com/,success,https://kwmgllc.com/favicon.ico,
170348,"LEFT BRAIN WEALTH MANAGEMENT, LLC",https://leftbrainwm.com/,success,https://leftbrainwm.com/img/demos/finance/logo.webp,
170415,NYE WEALTH MANAGEMENT LLC,https://nyewealthmanagement.com/,no_logo_found,,
170442,"MEASURED WEALTH PRIVATE CLIENT GROUP, LLC",https://measuredwealth.com/,no_logo_found,,
170462,"ACORN WEALTH ADVISORS, LLC",https://acornwa.com/,no_logo_found,,
170540,PINAFORE WEALTH COUNSEL INC.,https://www.pinaforewealth.com/,svg_rasterized_success,https://pinaforewealth.com/wp-content/uploads/2017/06/Pinafore-Web-Logo-01.svg,
170543,SEQUOIA WEALTH MGMT,https://sequoia-wealth.com/,success,https://sequoia-wealth.com/wp-content/uploads/2020/01/logo-120x34.png,
170627,"BUSKA WEALTH MANAGEMENT, LLC",https://buskawealthmanagement.com/,no_logo_found,,
170662,CAPITOL WEALTH,https://capitolwealth.com/,no_logo_found,,
170805,"LITVAK WEALTH, LLC",https://litvakwealth.com/,no_logo_found,,
170807,"ENCOMPASS WEALTH ADVISORS, LLC",https://encompasswa.com/,success,https://static.twentyoverten.com/5bc9e52be1d7b84e6cffa312/BTIgHzSnyTR/ENC-logo-final-3.png,
170903,SPINOSA WEALTH MGMT,https://www.spinosawmg.com/,no_logo_found,,
170909,OMNIA FAMILY WEALTH,https://omniawealth.com/,success,https://omniawealth.com/wp-content/themes/omnia/images/logo.png,
170910,"ONE WEALTH ADVISORS, LLC",https://onewealthadvisors.com/,no_logo_found,,
170999,ARIADNE WEALTH MGMT,https://www.ariadnewealth.com/,no_logo_found,,
171051,LIFE LINE WEALTH MANAGEMENT LLC,https://lifelinewealth.com/,no_logo_found,,
171062,"ATLANTIC FAMILY WEALTH, LLC",https://atlanticfamilywealth.com/,success,https://atlanticfamilywealth.com/wp-content/uploads/sites/147/2022/03/afw_logo.png,
171106,"APELLA CAPITAL, LLC",https://apellacapital.com/,success,https://apellacapital.com/favicon.ico,
171107,TWELVE POINTS WEALTH,https://twelvepointswealth.com/,success,https://twelvepointswealth.com/tp-favicon.ico,
171221,CENTER FOR WEALTH MANAGEMENT LLC.,https://centerforwealth.com/,no_logo_found,,
171260,WEALTH MGMT ADVISORS,https://wagnerwealthmanagement.com/,success,https://wagnerwealthmanagement.com/wp-content/themes/wagnerwealth/inc/img/logo-new.png,
171278,SUMMIT FINANCIAL WEALTH,https://summit-financial.com/,no_logo_found,,
171307,SYMMETRY PARTNERS,https://symmetrypartners.com/,download_failed,https://symmetrypartners.com/favicon.ico,http_200
171329,"MILLER WEALTH ADVISORS, LLC",https://millerwealthadvisors.com/,success,https://millerwealthadvisors.com/wp-content/uploads/2023/01/miller-logo-header-virginia-version.jpg,
171346,"DESTINY WEALTH PARTNERS, LLC",https://destinywealthpartners.com/,no_logo_found,,
171442,BANYAN HILL,https://banyanhill.com/,success,https://cdn.banyanhill.com/wp-content/uploads/2014/10/06072331/banyan-logo-New.png,
171652,BISCHOFF WEALTH MGMT,https://bishoff.com/,download_failed,https://bishoff.com/favicon.ico,http_200
171670,"GEOMETRIC WEALTH ADVISORS, LLC",https://geometricwealth.com/,download_failed,https://geometricwealth.com/brand-assets/Hans Johnson_Headshot.jpg,request_failed
171787,"ATOMI FINANCIAL GROUP, INC.",https://atomifinancial.com/,success,https://atomifinancial.com/favicon.ico,
171788,"FC360 WEALTH MANAGEMENT, INC.",https://fc360.com/,success,https://fc360.com/favicon.ico,
171822,WAYPOINT WEALTH,https://waypointwc.com/,success,https://waypointwc.com/wp-content/uploads/2022/10/Waypoint_Logo_Horizontal_Reverse.png,
171908,"STRATEGIC WEALTH MANAGEMENT, LLC",https://www.swmllc.com/,success,https://www.swmllc.com/wp-content/uploads/2025/06/Sugarloaf-Logo-PCF-White-e1749762452356.png,
171920,"SEED WEALTH MANAGEMENT, INC.",https://seedwealth.com/,no_logo_found,,
171922,"MONECO ADVISORS, LLC",https://monecoadvisors.com/,success,https://monecoadvisors.com/wp-content/uploads/2025/07/moneco-logo.png,
171959,"INFINITY WEALTH COUNSEL, LLC",https://infinitywealthcounsel.com/,success,https://infinitywealthcounsel.com/favicon.ico,
171967,LEICHT FINANCIAL,https://www.leichtwealth.com/,no_logo_found,,
171976,WEALTHCARE ADVISORY PARTNERS LLC,https://wealthcareadvisors.com/,no_logo_found,,
171984,MFA WEALTH ADVISORS,https://mfa-wealth.com/,download_failed,https://mfa-wealth.com/favicon.ico,http_200
172002,"WEALTH WATCH ADVISORS, INC",https://wealthwatchadvisors.com/,success,https://wealthwatchadvisors.com/wp-content/uploads/2022/12/WWA_logo_nvy.png,
172087,"ARCHVEST WEALTH ADVISORS, INC.",https://archvestwa.com/,no_logo_found,,
172103,ACTION POINT FINANCIAL,https://www.forfiduciary.com/,success,https://images.squarespace-cdn.com/content/v1/5588a932e4b087a1e0940777/cb4ed3dc-f806-45a9-84b0-96de45eebf0b/Wealth+%26+Finance+Intl+logo.png,
172151,APCM WEALTH MGMT,https://www.apcm.net/,svg_rasterized_success,https://www.apcm.net/wp-content/uploads/2023/03/APCM_Logo.svg,
172194,"SCHULZ WEALTH, LTD.",https://schulzwealth.com/,success,https://schulzwealth.com/hubfs/Schulz-Logo-FullColor-Black%20(1).png,
172199,"CAPITAL CITY WEALTH MANAGEMENT, INC.",https://capcitywealth.com/,no_logo_found,,
172591,S CAPITAL WEALTH,https://yeswealth.com/,success,https://yeswealth.com/wp-content/uploads/2021/10/yes-logo.jpg,
172749,"ATWATER WEALTH MANAGEMENT, INC.",https://atwaterwealth.com/,success,https://atwaterwealth.com/wp-content/themes/cosmic_bones/library/images/apple-icon-touch.png,
172832,SVB WEALTH LLC,https://www.svb.com/,svg_rasterized_success,https://www.svb.com/SVB_Assets/images/SVB_SiliconValleyBank_FCB_Horizontal_logo.svg,
172858,LARRY MATHIS FINANCIAL,https://mathisfinancial.com/,no_logo_found,,
172938,CAMBRIDGE WEALTH MGMT,https://www.cwllc.com/,success,https://images.squarespace-cdn.com/content/v1/5412ff82e4b0061967ffa898/1466783574417-7X4XSK6XPFU8NQM5L0BU/CWM-Logo10.jpg?format=1500w,
173079,"KEELER & NADLER FINANCIAL PLANNING AND WEALTH MANAGEMENT, LLC",https://keelernadler.com/,no_logo_found,,
173138,"ASPIREAN WEALTH, LLC",https://aspirean.com/,success,https://static.twentyoverten.com/590cc03294740375250abcf6/Tojx6sGogm/logo-and-text-with-a-transparent-background-CMYKprint.png,
173194,WCG WEALTH ADVISORS,https://www.mywealthcg.com/,success,https://www.mywealthcg.com/sites/michaelwoitkoski.us1.advisor.ws/files/styles/max_325x325/public/images/9dfa8e997f62-wcg_logo.png?itok=GeYYMedt,
173201,NICOLA WEALTH MANAGEMENT LTD.,https://nicolawealth.com/,svg_rasterized_success,https://nicolawealth.com/safari-pinned-tab.svg,
173220,WATERFRONT WEALTH INC.,https://www.waterfrontwealth.com/,no_logo_found,,
173262,"RUEDI WEALTH MANAGEMENT, INC.",https://ruediwealth.com/,svg_rasterized_success,https://static.twentyoverten.com/6047bd360401432bd1cdd7fc/bQ49oPK8t10/rw-logo.svg,
173306,"AUTHENTIC COUNSEL, LLC",https://authenticcounsel.com/,success,https://static.twentyoverten.com/5f4d3c0b83c6c401ce4541a5/wMjq3BkdN/WBI-Logo-White.png,
173346,"REDE WEALTH, LLC",https://redewealth.com/,svg_rasterized_success,https://redewealth.com/wp-content/themes/rede/images/redeLogo.svg,
173352,GENERATIONS WEALTH,https://www.generationswealth.com/,no_logo_found,,
173363,"LONG ISLAND WEALTH MANAGEMENT, INC.",https://longislandwealthmanagement.com/,no_logo_found,,
173399,"SAGE PRIVATE WEALTH GROUP, LLC",https://sageprivatewealth.com/,success,https://www.sageprivatewealth.com/wp-content/uploads/2022/08/cropped-SAGE-PWG-New-Logo-LAST-outline.png,
173446,LAUFER WEALTH MGMT,https://lauferllp.com/wealth.php,success,https://lauferllp.com/favicon.ico,
173522,WHITE OAKS WEALTH,https://whiteoakswealth.com/,success,https://www.whiteoakswealth.com/wp-content/uploads/White-Oaks-Wealth-Advisors-Logo-1.png,
173605,SELKIRK WEALTH,https://selkirkwealth.com/,success,https://selkirkwealth.com/wp-content/uploads/2019/07/SELKIRK-LLC-icon-new.png,
173711,"PR WEALTH MANAGEMENT GROUP, INC.",https://prwealth.com/,no_logo_found,,
173728,"UPSTART WEALTH MANAGEMENT, LLC",https://upstartwealth.com/,success,https://cdn.prod.website-files.com/5d60577d7a6c5d4fc984a7f8/5dbdfddf15cb7f66fda1d939_upstart-logo.png,
173767,RIVER WEALTH ADVISORS LLC,https://riverwealthadvisors.com/,success,https://images.squarespace-cdn.com/content/v1/598b4fb76b8f5b013ee81ee2/0d69c0df-1aa8-4633-b6a5-b7552e1badc0/RWA+Primary+Logo+WHITE.png,
173770,"NAVIGATE WEALTH MANAGEMENT, LLC",https://navigatewealth.com/,success,https://navigatewealth.com/wp-content/uploads/2024/11/NVM-Logomark-150x150.png,
173929,KRM WEALTH MGMT,https://krmwealth.com/,no_logo_found,,
173949,"MONOGRAPH WEALTH ADVISORS, LLC",https://monographwealth.com/,success,https://images.squarespace-cdn.com/content/v1/63fbe05dc029d82fe321344d/83e4e4f2-24ad-4fe7-a3ff-fd4e03d50d3e/Mono_Horz_logo.png?format=1500w,
173997,"WAKEFIELD WEALTH MANAGEMENT, LLLP",https://wakefieldwealth.com/,success,https://www.wakefieldwealth.com/wp-content/uploads/2019/04/wakefield_logo_2x.jpg,
174090,"EVERGREEN WEALTH MANAGEMENT, LLC",https://investevergreen.com/,success,https://investevergreen.com/wp-content/uploads/2024/02/cropped-Evergreen-green-32x32.png,
174092,"FALCON WEALTH PLANNING, INC.",https://www.falconwealthplanning.com/,success,https://www.falconwealthplanning.com/wp-content/uploads/2025/03/FalconLogo400×100px1.png,
174136,"ECHO WEALTH MANAGEMENT, LLC",https://echowealthmanagement.com/,success,https://echowealthmanagement.com/templates/yootheme/cache/b5/01-EWM-logo-gradient-b5394a0c.png,
174328,"PROSPERITY WEALTH MANAGEMENT, INC.",https://www.prosperityea.com/,success,https://www.prosperityea.com/hubfs/Logo/prosperity-logo-dark.png,
174334,BEACON FINANCIAL ADV.,https://www.beaconplanners.com/,svg_rasterized_success,https://cdn.prod.website-files.com/640e9ec885ab873157036c37/64197161c1e72669430d51e1_logo-header.svg,
174386,"CORE WEALTH ADVISORS, INC.",https://corewealthadvisors.com/,success,https://corewealthadvisors.com/wp-content/uploads/2021/12/cwa-300x300.jpg,
174412,"TREVIAN WEALTH MANAGEMENT, LLC",https://trevianwealth.com/,svg_rasterized_success,https://cdn.prod.website-files.com/550387d3a12f327f10ec8de8/5505dfc8491866be4cd756b4_trevian-wealth-management-logo.svg,
174414,"MUNN WEALTH MANAGEMENT, LLC",https://munnwealth.com/,success,https://images.squarespace-cdn.com/content/v1/571a8054c2ea518a16319979/1505239850787-SQ3RJ0OMNNOXWIZOXCGN/CertifiedKingdomAdvisor-Logo+copy+copy.png,
174429,"BROADVIEW WEALTH MANAGEMENT, LLC",https://broadviewwealth.com/,success,https://broadviewwealth.com/wp-content/uploads/2018/09/website_logo-300x149.png,
174490,"PURUS WEALTH MANAGEMENT, LLC",https://puruswealthmanagement.com/,svg_rasterized_success,https://cdn.prod.website-files.com/641e1a95f67c38624d39ad6a/64990011ece577a6a4846c2a_purus-logo-full.svg,
174670,CONSCIOUS CAPITAL,https://consciouscapitalwm.com/,no_logo_found,,
174697,SHP WEALTH MGMT,https://shpwealth.com/,no_logo_found,,
174728,"DRIVE WEALTH MANAGEMENT, LLC",https://drivewealthadvisers.com/,success,https://drivewealthadvisers.com/wp-content/uploads/2023/05/cropped-DWA-white-bg-favicon-32x32.png,
174761,BERNARD CAROLI WEALTH,https://www.bcspwm.com/,success,https://www.bcspwm.com/wp-content/uploads/2016/08/BCS-Logo-1.png,
174765,GRANITE BAY WEALTH,https://granitebaywm.com/,success,https://granitebaywm.com/wp-content/uploads/elementor/thumbs/GB_LOGO_200-qdplokpzfvpgh09yu2keodwqk2nlp7qlcy1vk29ahc.png,
174901,"WEALTHTRUST ASSET MANAGEMENT, LLC",https://wealthtrustam.com/,success,https://wealthtrustam.com/sites/wealthtrust0624.us1.advisor.ws/files/styles/max_325x325/public/images/logo_white.png.webp?itok=voNvVnOC,
174907,MASCOMA WEALTH MGMT,https://mascoma.bank/investing/mascoma-wealth-management/,success,https://mascoma.bank/wp-content/uploads/2018/11/mascoma-logo-pinwheel.png,
174958,"SCHMITT WEALTH ADVISERS, LLC",https://schmittwealthadvisers.com/,svg_rasterized_success,https://schmittwealthadvisers.com/wp-content/themes/swa/res/images/favicons/safari-pinned-tab.svg,
175118,WOODSIDE WEALTH MANAGEMENT LLC,https://woodsidewealth.com/,success,https://static.twentyoverten.com/5a2a92292f7fa64fb7f62734/SkNA4jvBG/original-2760-2850756.png,
175126,"WINDWARD WEALTH STRATEGIES, INC.",https://windwardwealth.com/,no_logo_found,,
175219,ATLAS WEALTH PARTNERS LLC,https://www.atlaswealthpartners.com/,success,https://www.atlaswealthpartners.com/sites/seanmccullough.us1.advisor.ws/files/favicon.ico,
175277,"FLAGSHIP PRIVATE WEALTH, LLC",https://flagshipprivatewealth.com/,success,https://flagshipprivatewealth.com/wp-content/uploads/sites/33/2019/10/fav.jpg,
175346,1900 WEALTH MGMT,https://1900wealth.com/,success,https://1900wealth.com/wp-content/uploads/2024/02/1900-Wealth_Secondary-Logo_White.png,
175347,"KONDO WEALTH ADVISORS, INC",https://kondowealthadvisors.com/,success,https://kondowealthadvisors.com/wp-content/uploads/2022/05/KWA-Logo-Updated-Color-2022-1.png,
175405,WE ALLIANCE WEALTH,https://www.weriaadvisors.com/,no_logo_found,,
175477,ARIES WEALTH MGMT,https://www.arieswealthllc.com/,success,https://images.squarespace-cdn.com/content/v1/5b6afa1f620b854cc18d9d9d/1535553498545-RL77P5I3JN9JCR1MURRA/Aries_Wealth_Master_Logo_Horizontal_2018_web_2.png,
176520,"SIGHTLINE WEALTH ADVISORS, LLC",https://sightlinewealthadvisors.com/,success,https://sightlinewealthadvisors.com/_next/image?url=%2Fassets%2Fhome%2Flogo.png&w=828&q=75,
188524,SOVEREIGN WEALTH ADVISORS LLC,https://sovereign-wealth.com/,non_image_response,https://sovereign-wealth.com/sites/default/files/styles/landscape_300_186/public/2026-02/Untitled%20design%20%281%29.jpg.webp?h=0091590a&itok=gcva3dLG,content_type=text/html
199511,"AEGIS WEALTH MANAGEMENT, LLC",https://aegiswealth.com/,svg_rasterized_success,https://static.twentyoverten.com/5e78ba71d62eee51f5ffc2d0/xojI_3hm-Frq/AEGIS_Logo_White_RGB.svg,
199513,"CASTLE ROCK WEALTH MANAGEMENT, LLC",https://castlerockwealth.com/,no_logo_found,,
200511,"IRONWOOD WEALTH MANAGEMENT, LLC",https://ironwoodwm.com/,success,https://ironwoodwm.com/wp-content/uploads/2025/12/logo-updated-2.png,
206518,"WALSER WEALTH MANAGEMENT COMPANY, A LIMITED LIABILITY COMPANY",https://walserwealth.com/,bad_logo_blacklisted,https://walserwealth.com/favicon.ico,image_blacklisted=wordpress
226524,WHITE WING WEALTH,https://www.whitewingwm.com/,no_logo_found,,
226575,NORTH WOODS ASSET,https://north-woods.com/,success,https://north-woods.com/content/images/apple-touch-icon.png,
226661,BETTERWEALTH LLC,https://betterwealth.com/,svg_rasterized_success,https://cdn.prod.website-files.com/683cf2936d119a9271306284/687a05a555fb803e21c0d24e_logo%20(2).svg,
226708,"BAYNTREE WEALTH ADVISORS, LLC",https://bayntree.com/,success,https://cdn.prod.website-files.com/6596f70e53942fd29de35b55/65a872b3b1b1c82022c6c6a3_bayntree-white-logo.webp,
226774,ECON FINANCIAL SERVICES CORPORATION,https://econwealth.com/,success,https://econwealth.com/favicon.ico,
250787,GLADSTONE INSTITUTIONAL ADVISORY LLC,https://gladstonewealth.com/,success,https://gladstonewealth.com/wp-content/uploads/2021/01/GWP_Logo2020_H_small.png,
264788,GUIDE WEALTH MGMT,https://guidewealth.com/,success,https://cdn.prod.website-files.com/5e55c410833b1a66ee99c56d/5ea9a933dc7188139df622af_Guide%20Wealth%20Management%20Logo.png,
266787,"WEALTH DIMENSIONS FAMILY OFFICE, INC",https://wealthdimensions.com/,svg_rasterized_success,https://www.wealthdimensions.com/wp-content/uploads/2022/12/Asset-2.svg,
269840,WEALTHCOLLAB LLC,https://wealthcollab.com/,success,https://wealthcollab.com/wp-content/uploads/2015/06/favicon2.ico,
269866,"LIDO ADVISORS, LLC",https://lidoadvisors.com/,svg_rasterized_success,https://lidoadvisors.com/themes/custom/lido/frontend/images/lido-logo.svg,
269963,LOGIA PORTFOLIO MGMT,https://logiapm.com/,no_logo_found,,
277044,"QUADRANT PRIVATE WEALTH MANAGEMENT, LLC",https://quadrantprivate.com/,success,https://quadrantprivate.com/wp-content/themes/quadrant/img/logo.png,
277060,MUTUAL TRUST ADVISORY,https://mutualtrustadvisorygroup.com/,svg_rasterized_success,https://mutualtrustadvisorygroup.com/wp-content/uploads/2021/11/logo-full-color.svg,
277111,"CONNECTED WEALTH SOLUTIONS, LLC",https://connectedwealthsolutions.com/,no_logo_found,,
281027,EPIC TRUST INVESTMENT ADVISORS LLC,https://epictrust.com/,success,https://epictrust.com/favicon.ico,
281075,FORZA WEALTH MGMT,https://forzawealth.com/,success,https://forzawealth.com/wp-content/themes/yootheme/cache/11/logo-white-117a6668.png,
281093,SHERMAN WEALTH MGMT,https://shermanwealth.com/,success,https://shermanwealth.com/wp-content/uploads/2020/10/Sherman-WM-Logo-Wide-1500x285-1.png,
281160,"CLARUS WEALTH ADVISORS, LLC",https://claruswealthadvisors.com/,success,https://claruswealthadvisors.com/sites/joshuacooper.us1.advisor.ws/files/clarus-favicon.png,
281213,CREATIVEONE WEALTH,https://creativeonewealth.com/,success,https://lirp.cdn-website.com/5cbf9015/dms3rep/multi/opt/2022-CreativeOne-Logo-Refresh_FINAL_Digital_Wealth_Color-300x80-240w.png,
